ID	AGE	INCOME	GENDER	MARITAL	NUMKIDS	NUMCARDS	HOWPAID	MORTGAGE	STORECAR	LOANS	VALUE
102898	40	18434	f	divsepwid	4	5	weekly	n	4	3	strong profit
103604	49	18412	m	divsepwid	4	5	weekly	y	3	3	weak profit
103986	47	18401	f	married	3	4	weekly	y	4	1	bad loss
103579	48	18396	m	divsepwid	4	5	weekly	y	3	2	bad loss
101573	23	18387	f	married	1	2	monthly	y	3	2	weak profit
103812	35	18369	f	married	2	4	weekly	y	5	1	bad loss
101435	22	18362	f	married	2	1	weekly	y	1	2	weak profit
103459	47	18351	m	divsepwid	2	5	weekly	y	4	2	strong profit
104009	48	18342	m	married	2	4	weekly	y	4	1	weak profit
101834	34	18331	f	married	2	2	monthly	y	1	1	weak profit
103104	43	18329	f	divsepwid	3	5	weekly	n	3	2	weak profit
101103	19	18329	f	married	1	0	monthly	y	1	2	weak profit
101327	33	18322	m	married	1	1	monthly	y	3	2	weak profit
102054	20	18302	f	single	0	1	weekly	n	2	1	weak profit
103755	40	18298	m	married	2	4	weekly	y	4	1	bad loss
102697	30	18287	m	single	0	3	monthly	n	1	1	weak profit
103609	49	18284	m	divsepwid	2	6	weekly	y	4	2	strong profit
103709	50	18283	f	divsepwid	4	6	weekly	y	5	2	weak profit
103049	42	18282	f	divsepwid	3	6	weekly	y	5	2	bad loss
101629	36	18279	f	married	1	2	monthly	y	1	2	weak profit
100924	18	18279	f	married	1	2	monthly	y	1	2	weak profit
102756	25	18265	f	single	1	1	weekly	n	2	1	weak profit
101811	24	18265	f	married	1	2	monthly	y	1	1	weak profit
103967	27	18260	f	married	3	4	monthly	y	4	1	bad loss
103605	49	18257	m	divsepwid	4	6	weekly	y	4	3	weak profit
103672	50	18231	f	divsepwid	2	5	weekly	y	4	2	weak profit
103460	47	18211	m	divsepwid	2	5	weekly	y	5	2	bad loss
101844	24	18211	m	married	1	0	weekly	y	1	2	bad loss
101202	20	18185	m	married	2	1	weekly	y	2	2	weak profit
102843	25	18179	m	single	0	2	weekly	n	3	1	strong profit
101439	22	18162	f	married	1	0	monthly	y	2	1	weak profit
102171	21	18161	f	single	0	2	weekly	y	3	1	weak profit
101369	21	18153	f	married	2	0	monthly	y	2	1	weak profit
101976	34	18143	m	married	1	0	weekly	y	2	2	bad loss
101050	19	18135	f	married	2	1	weekly	y	3	1	weak profit
102834	33	18134	f	single	1	2	monthly	n	1	1	weak profit
101351	21	18129	f	married	1	1	weekly	y	1	2	weak profit
103305	45	18120	f	divsepwid	4	5	weekly	n	5	2	strong profit
101713	37	18105	f	married	2	1	weekly	y	3	2	bad loss
101933	25	18105	m	married	1	1	weekly	y	2	2	weak profit
102907	27	18103	f	divsepwid	3	5	weekly	y	3	2	weak profit
101101	19	18082	m	married	2	0	weekly	y	1	2	weak profit
101505	22	18069	f	married	1	2	monthly	y	1	1	weak profit
101474	22	18062	f	married	1	0	monthly	y	1	1	weak profit
102143	33	18052	m	single	1	1	monthly	y	2	1	bad loss
103872	44	18031	m	married	3	3	weekly	y	4	2	bad loss
103870	38	18025	f	married	2	4	monthly	y	4	1	bad loss
103028	42	18023	m	divsepwid	4	6	weekly	y	4	2	weak profit
103639	49	18019	m	divsepwid	3	6	weekly	y	3	2	weak profit
100856	18	18014	f	married	1	1	monthly	y	3	2	weak profit
103368	46	18012	m	divsepwid	3	6	weekly	y	4	2	bad loss
101973	25	18012	f	married	2	0	weekly	y	1	1	weak profit
101227	20	18005	f	married	1	0	weekly	y	2	2	weak profit
101610	23	17999	f	married	1	2	monthly	y	2	1	weak profit
103277	45	17982	f	divsepwid	2	6	weekly	y	4	2	strong profit
101907	25	17979	m	married	1	0	monthly	y	2	1	weak profit
101385	37	17978	m	married	1	2	weekly	y	1	2	weak profit
103776	34	17977	f	married	3	3	weekly	y	5	2	bad loss
103976	26	17971	f	married	3	4	monthly	y	4	2	bad loss
103619	30	17962	m	divsepwid	3	6	weekly	y	3	3	strong profit
102093	20	17957	f	single	0	1	weekly	y	1	1	weak profit
102738	25	17946	f	single	1	3	monthly	n	1	1	weak profit
102360	22	17926	f	single	0	1	weekly	y	1	1	weak profit
101191	20	17921	m	married	2	1	weekly	y	2	1	weak profit
102450	23	17917	m	single	0	1	monthly	y	2	1	bad loss
102382	22	17917	m	single	1	1	weekly	y	2	1	weak profit
104013	34	17916	f	married	3	4	monthly	y	5	2	weak profit
103188	44	17906	m	divsepwid	4	6	weekly	y	4	3	bad loss
100825	18	17905	m	married	1	0	weekly	y	2	2	weak profit
102909	40	17888	f	divsepwid	3	6	weekly	y	3	3	bad loss
103602	49	17875	m	divsepwid	3	5	weekly	y	3	3	bad loss
103529	48	17862	f	divsepwid	4	5	weekly	n	3	2	bad loss
102934	41	17862	m	divsepwid	2	6	weekly	y	3	3	bad loss
102792	25	17854	f	single	1	2	weekly	y	2	1	weak profit
100917	18	17839	f	married	2	0	monthly	y	2	1	weak profit
101850	24	17838	m	married	2	0	weekly	y	3	2	weak profit
101822	24	17838	f	married	2	0	weekly	y	2	2	weak profit
101119	20	17830	m	married	2	2	monthly	y	1	2	weak profit
101606	23	17824	f	married	2	2	monthly	y	2	2	weak profit
102231	21	17817	f	single	0	3	weekly	y	3	1	weak profit
102381	22	17810	m	single	1	1	weekly	y	1	1	weak profit
100864	18	17795	f	married	1	1	weekly	y	3	1	weak profit
103126	27	17780	m	divsepwid	4	6	weekly	n	4	3	weak profit
102675	24	17776	f	single	0	1	weekly	n	1	1	weak profit
102409	22	17772	f	single	0	1	weekly	y	3	1	bad loss
102925	40	17768	m	divsepwid	4	6	weekly	y	5	2	weak profit
101847	24	17755	f	married	1	2	weekly	y	3	2	weak profit
102510	35	17753	f	single	1	3	monthly	y	2	1	weak profit
103563	48	17747	m	divsepwid	2	6	weekly	n	5	3	weak profit
102865	25	17733	f	single	0	3	weekly	n	2	1	weak profit
102937	41	17729	f	divsepwid	4	5	weekly	y	3	2	strong profit
101820	24	17722	f	married	1	2	monthly	y	2	1	weak profit
102139	21	17700	f	single	0	3	monthly	n	1	1	weak profit
102071	20	17692	m	single	1	2	monthly	y	2	1	weak profit
101104	19	17691	f	married	1	0	weekly	y	1	2	weak profit
101880	25	17687	m	married	2	0	monthly	y	1	1	weak profit
100914	18	17686	f	married	1	2	monthly	y	1	2	weak profit
102517	23	17681	m	single	1	1	monthly	y	2	1	weak profit
103026	42	17680	f	divsepwid	4	5	weekly	y	4	2	bad loss
101413	22	17680	f	married	1	1	weekly	y	1	2	weak profit
101704	24	17661	m	married	1	0	weekly	y	2	2	weak profit
102739	25	17658	f	single	1	3	monthly	n	2	1	weak profit
100889	31	17624	m	married	1	0	weekly	y	3	2	weak profit
102025	20	17619	f	single	0	3	monthly	n	1	1	weak profit
103849	43	17615	f	married	3	4	weekly	y	5	2	bad loss
101099	19	17611	f	married	1	2	weekly	y	2	2	bad loss
103105	43	17602	f	divsepwid	4	5	weekly	y	5	3	weak profit
101873	29	17584	f	married	1	1	weekly	y	1	2	weak profit
103082	42	17580	m	divsepwid	3	6	weekly	n	3	2	strong profit
102752	25	17570	f	single	1	3	monthly	y	1	1	weak profit
103347	46	17567	f	divsepwid	2	6	weekly	n	4	2	strong profit
102781	25	17567	m	single	1	2	weekly	y	2	1	weak profit
104084	50	17560	m	married	2	3	weekly	y	5	2	weak profit
102760	25	17535	m	single	1	3	weekly	n	1	1	bad loss
103435	47	17524	f	divsepwid	4	6	weekly	y	5	2	weak profit
103388	46	17524	m	divsepwid	2	6	weekly	n	4	3	weak profit
101411	22	17512	m	married	1	1	monthly	y	3	1	weak profit
102422	22	17512	m	single	1	1	weekly	y	2	1	weak profit
103024	33	17511	f	divsepwid	2	6	weekly	n	5	3	bad loss
101994	20	17508	f	single	0	2	weekly	y	2	1	weak profit
102614	26	17495	f	single	1	3	weekly	y	3	1	weak profit
102128	21	17479	m	single	0	2	weekly	y	3	1	weak profit
102321	22	17472	f	single	0	1	weekly	y	2	1	weak profit
101529	22	17466	m	married	2	2	monthly	y	2	2	weak profit
102074	30	17462	f	single	1	3	weekly	n	2	1	weak profit
103674	50	17457	f	divsepwid	2	5	weekly	n	3	3	bad loss
103920	45	17446	f	married	2	3	weekly	y	5	1	bad loss
103286	45	17444	m	divsepwid	4	6	weekly	y	4	3	bad loss
103361	46	17442	f	divsepwid	4	5	weekly	n	3	2	weak profit
103344	46	17430	f	divsepwid	2	5	weekly	y	4	2	bad loss
101789	24	17425	m	married	2	2	weekly	y	3	2	weak profit
102282	22	17419	f	single	1	2	weekly	n	1	1	weak profit
102212	21	17418	m	single	1	2	weekly	n	3	1	weak profit
101856	25	17415	f	married	1	1	weekly	y	1	2	strong profit
102464	23	17412	m	single	1	3	monthly	n	2	1	weak profit
103987	27	17402	f	married	2	4	monthly	y	4	2	bad loss
101224	20	17394	m	married	1	2	weekly	y	3	1	weak profit
101599	23	17384	m	married	1	1	weekly	y	3	1	weak profit
100843	18	17383	f	married	1	2	monthly	y	3	2	weak profit
104017	33	17353	m	married	2	3	weekly	y	4	1	bad loss
103823	42	17351	f	married	3	3	weekly	y	5	1	bad loss
103874	44	17328	f	married	3	4	monthly	y	4	2	weak profit
101279	21	17314	f	married	2	2	monthly	y	1	2	weak profit
103029	30	17304	f	divsepwid	2	6	weekly	y	5	2	weak profit
101799	24	17303	m	married	1	1	weekly	y	2	2	weak profit
102236	21	17296	f	single	0	1	weekly	y	3	1	weak profit
101574	37	17268	m	married	2	0	weekly	y	3	1	bad loss
102214	21	17254	m	single	0	1	weekly	n	1	1	bad loss
102281	22	17231	m	single	1	1	weekly	y	3	1	strong profit
101575	26	17226	m	married	2	1	monthly	y	2	1	weak profit
102863	25	17210	m	single	0	2	monthly	y	2	1	weak profit
103526	48	17204	f	divsepwid	3	6	weekly	y	5	3	weak profit
103289	45	17204	f	divsepwid	2	5	weekly	n	5	3	bad loss
101657	23	17203	f	married	2	0	weekly	y	2	2	bad loss
104091	50	17192	f	married	3	3	weekly	y	5	2	bad loss
103516	47	17184	m	divsepwid	2	6	weekly	n	4	3	weak profit
103329	37	17179	f	divsepwid	3	6	weekly	y	4	3	strong profit
103182	44	17170	m	divsepwid	3	5	weekly	y	3	2	weak profit
100990	19	17168	m	married	1	0	monthly	y	2	1	weak profit
101576	23	17155	f	married	2	1	weekly	y	2	2	weak profit
103452	47	17154	m	divsepwid	4	5	weekly	y	5	2	bad loss
103023	42	17145	m	divsepwid	2	6	weekly	n	5	2	bad loss
101878	25	17135	f	married	1	1	monthly	y	1	2	weak profit
102256	21	17129	f	single	1	1	monthly	n	3	1	weak profit
101479	33	17128	f	married	2	0	monthly	y	1	2	weak profit
103552	48	17117	f	divsepwid	4	5	weekly	n	5	2	weak profit
103268	44	17104	m	divsepwid	4	6	weekly	n	3	3	weak profit
104052	37	17101	f	married	3	3	weekly	y	4	2	bad loss
102558	23	17098	f	single	0	2	weekly	y	1	1	weak profit
103022	37	17091	f	divsepwid	2	6	weekly	n	4	2	bad loss
103958	46	17088	f	married	2	4	weekly	y	5	2	bad loss
101304	21	17078	m	married	2	2	weekly	y	3	2	weak profit
103629	49	17072	m	divsepwid	4	6	weekly	y	4	2	bad loss
103478	47	17061	m	divsepwid	4	6	weekly	n	5	2	strong profit
103453	28	17055	f	divsepwid	4	5	weekly	y	5	3	weak profit
102287	22	17046	m	single	1	1	weekly	n	3	1	bad loss
101028	37	17043	m	married	2	1	weekly	y	3	2	weak profit
101469	22	17031	f	married	1	2	monthly	y	2	2	weak profit
101638	23	17022	f	married	1	0	monthly	y	3	2	weak profit
100994	19	17006	f	married	1	2	weekly	y	3	2	weak profit
101894	38	16999	f	married	2	0	weekly	y	1	1	weak profit
100824	29	16990	m	married	1	0	monthly	y	1	1	weak profit
102052	20	16988	f	single	0	1	weekly	y	1	1	weak profit
103542	48	16984	f	divsepwid	3	5	weekly	n	3	3	bad loss
100828	18	16975	m	married	1	1	weekly	y	1	2	weak profit
103129	43	16969	f	divsepwid	4	6	weekly	y	4	2	strong profit
102910	40	16965	f	divsepwid	4	6	weekly	y	3	3	weak profit
101780	24	16960	m	married	1	1	monthly	y	3	2	bad loss
101263	20	16951	m	married	2	0	monthly	y	2	2	weak profit
100984	19	16942	f	married	1	2	weekly	y	1	2	weak profit
102261	21	16936	f	single	0	3	monthly	y	1	1	weak profit
101660	23	16935	f	married	2	1	weekly	y	3	1	weak profit
103796	41	16921	m	married	3	3	monthly	y	5	1	bad loss
102013	29	16918	m	single	0	3	monthly	n	1	1	weak profit
100811	18	16908	f	married	2	2	weekly	y	2	1	weak profit
102821	25	16886	f	single	0	3	weekly	n	2	1	weak profit
103032	42	16878	m	divsepwid	4	6	weekly	y	4	3	weak profit
102676	24	16866	m	single	0	2	monthly	n	2	1	weak profit
103227	38	16855	m	divsepwid	4	5	weekly	n	3	3	weak profit
102193	36	16852	f	single	0	2	weekly	y	2	1	weak profit
101261	20	16828	m	married	1	1	weekly	y	1	1	weak profit
103731	50	16823	m	divsepwid	4	5	weekly	n	3	3	weak profit
100902	18	16823	m	married	1	1	weekly	y	3	1	weak profit
103375	32	16819	f	divsepwid	4	5	weekly	y	4	2	strong profit
102280	22	16806	f	single	0	3	monthly	n	3	1	weak profit
101082	19	16803	f	married	2	1	monthly	y	2	2	weak profit
103528	48	16779	f	divsepwid	4	5	weekly	y	3	2	bad loss
101716	24	16770	f	married	2	2	weekly	y	2	2	weak profit
101199	20	16770	f	married	2	2	weekly	y	3	2	weak profit
102432	23	16770	f	single	0	3	weekly	n	2	1	weak profit
103706	50	16760	f	divsepwid	3	6	weekly	n	3	2	bad loss
103179	44	16753	f	divsepwid	2	6	weekly	y	3	2	bad loss
101717	24	16749	m	married	1	1	monthly	y	3	2	weak profit
103679	50	16739	m	divsepwid	4	6	weekly	y	3	3	weak profit
101415	22	16738	m	married	2	0	weekly	y	1	2	weak profit
102923	40	16721	m	divsepwid	3	6	weekly	n	4	2	weak profit
102448	23	16721	f	single	1	2	weekly	y	1	1	weak profit
101490	22	16712	f	married	2	0	weekly	y	2	2	weak profit
102933	41	16700	f	divsepwid	2	5	weekly	n	5	3	weak profit
102278	22	16693	f	single	0	1	monthly	y	1	1	weak profit
101069	19	16673	m	married	1	0	monthly	y	2	1	weak profit
101156	20	16668	f	married	1	0	weekly	y	2	1	weak profit
103106	43	16659	m	divsepwid	4	5	weekly	n	4	2	weak profit
102557	23	16650	m	single	0	2	monthly	n	2	1	weak profit
103955	46	16646	m	married	2	4	monthly	y	5	2	weak profit
101064	19	16639	f	married	2	1	weekly	y	2	2	weak profit
103886	36	16636	f	married	3	3	monthly	y	5	2	bad loss
103751	31	16628	f	married	2	3	weekly	y	4	1	bad loss
102437	23	16605	f	single	0	2	weekly	n	1	1	weak profit
103688	50	16584	f	divsepwid	3	5	weekly	y	3	3	strong profit
102799	25	16576	f	single	0	3	weekly	y	2	1	bad loss
101835	24	16563	f	married	2	2	weekly	y	3	2	weak profit
102889	40	16552	m	divsepwid	4	6	weekly	y	4	2	strong profit
101506	31	16552	f	married	2	0	monthly	y	1	1	weak profit
102064	20	16551	m	single	1	3	weekly	y	2	1	bad loss
101753	24	16541	m	married	1	2	monthly	y	1	2	weak profit
103390	46	16531	m	divsepwid	4	6	weekly	y	4	3	bad loss
101071	19	16530	m	married	1	2	weekly	y	2	2	weak profit
102373	22	16527	f	single	1	2	weekly	y	3	1	weak profit
102873	40	16523	m	divsepwid	3	6	weekly	y	4	2	bad loss
102634	24	16523	f	single	0	3	weekly	y	3	1	weak profit
100951	19	16520	m	married	2	0	monthly	y	3	2	strong profit
102607	24	16505	f	single	1	3	monthly	y	3	1	weak profit
103881	44	16494	f	married	2	4	weekly	y	5	1	bad loss
103925	45	16492	m	married	3	4	weekly	y	4	2	bad loss
101998	34	16487	m	single	1	3	weekly	n	3	1	weak profit
102580	23	16481	f	single	1	3	monthly	n	3	1	weak profit
100860	18	16471	f	married	2	0	monthly	y	3	1	weak profit
101162	20	16470	m	married	2	0	monthly	y	3	1	weak profit
102851	25	16461	m	single	1	1	monthly	y	1	1	weak profit
102399	36	16450	f	single	0	2	weekly	n	2	1	weak profit
103794	41	16434	f	married	2	3	monthly	y	4	2	bad loss
103436	27	16415	f	divsepwid	4	6	weekly	n	4	2	weak profit
102576	31	16415	f	single	1	1	weekly	y	1	1	weak profit
101342	21	16414	m	married	2	2	monthly	y	2	1	weak profit
103635	33	16412	f	divsepwid	4	6	weekly	n	5	3	bad loss
101578	23	16411	f	married	2	2	weekly	y	3	2	weak profit
103306	45	16406	f	divsepwid	2	6	weekly	y	4	3	weak profit
101861	25	16397	f	married	1	0	weekly	y	1	1	weak profit
100913	18	16394	f	married	1	1	monthly	y	3	1	weak profit
102084	20	16379	m	single	1	2	weekly	n	3	1	weak profit
100873	18	16377	f	married	1	0	monthly	y	2	2	weak profit
101246	20	16362	f	married	2	2	weekly	y	1	2	weak profit
101987	20	16356	m	single	1	1	weekly	y	1	1	weak profit
104012	48	16355	m	married	3	4	monthly	y	4	2	bad loss
102658	24	16335	m	single	0	1	monthly	y	2	1	weak profit
101639	23	16324	m	married	1	1	weekly	y	3	2	weak profit
103381	46	16316	f	divsepwid	3	5	weekly	y	3	2	bad loss
103603	49	16312	f	divsepwid	3	5	weekly	n	3	2	weak profit
101587	26	16300	m	married	2	0	weekly	y	3	2	weak profit
102885	29	16258	f	divsepwid	2	5	weekly	y	5	3	bad loss
103083	42	16252	m	divsepwid	3	6	weekly	n	3	3	strong profit
101428	22	16242	m	married	2	0	monthly	y	1	2	weak profit
102566	23	16229	f	single	0	3	weekly	n	1	1	weak profit
101025	19	16219	f	married	1	2	weekly	y	3	2	weak profit
103211	44	16211	f	divsepwid	3	5	weekly	n	5	3	strong profit
101749	30	16211	f	married	2	1	monthly	y	3	1	weak profit
102654	26	16207	m	single	0	2	monthly	y	2	1	weak profit
102516	23	16205	m	single	0	3	monthly	n	3	1	weak profit
102965	41	16204	m	divsepwid	2	5	weekly	y	5	2	weak profit
101024	19	16201	m	married	1	1	weekly	y	1	1	weak profit
103921	45	16178	m	married	3	4	monthly	y	5	1	bad loss
101152	20	16174	m	married	2	1	weekly	y	1	2	weak profit
102874	40	16156	m	divsepwid	3	6	weekly	y	5	3	bad loss
103014	30	16152	m	divsepwid	2	6	weekly	y	5	3	weak profit
101521	22	16152	m	married	1	2	weekly	y	1	2	weak profit
102039	20	16131	f	single	0	3	weekly	y	3	1	weak profit
102425	23	16130	f	single	0	1	monthly	y	1	1	weak profit
102734	25	16094	f	single	0	1	weekly	n	2	1	weak profit
100819	18	16088	f	married	2	2	monthly	y	2	2	weak profit
102290	22	16073	f	single	1	3	monthly	y	2	1	strong profit
100948	19	16062	m	married	1	1	weekly	y	1	1	weak profit
102581	24	16053	f	single	0	2	monthly	y	2	1	weak profit
101558	33	16012	f	married	1	2	weekly	y	2	2	weak profit
101107	36	16007	f	married	2	0	weekly	y	2	1	bad loss
101238	20	15996	f	married	2	2	monthly	y	2	1	weak profit
103779	41	15993	m	married	3	4	monthly	y	5	1	bad loss
102942	41	15984	m	divsepwid	4	6	weekly	y	4	3	bad loss
104057	49	15978	f	married	2	4	weekly	y	4	1	bad loss
102098	20	15966	f	single	1	2	weekly	y	3	1	bad loss
103355	46	15965	m	divsepwid	2	6	weekly	n	3	2	bad loss
101897	25	15956	f	married	1	0	monthly	y	2	2	weak profit
101262	20	15952	m	married	1	2	monthly	y	2	2	weak profit
100807	18	15949	m	married	1	2	weekly	y	2	1	weak profit
102377	22	15940	m	single	0	2	weekly	n	3	1	weak profit
101526	22	15936	m	married	1	1	monthly	y	1	2	weak profit
101362	21	15929	f	married	1	1	monthly	y	2	2	strong profit
103687	50	15926	m	divsepwid	2	5	weekly	y	5	3	bad loss
102269	21	15904	m	single	1	2	weekly	y	1	1	weak profit
101893	25	15901	m	married	1	1	weekly	y	3	2	weak profit
102177	21	15881	f	single	0	2	monthly	y	2	1	weak profit
100833	28	15880	m	married	1	1	monthly	y	3	1	weak profit
102298	38	15871	m	single	1	3	monthly	y	3	1	weak profit
100899	18	15868	m	married	2	0	monthly	y	2	2	weak profit
102293	22	15867	f	single	0	2	monthly	n	1	1	weak profit
102814	25	15863	m	single	1	3	monthly	y	2	1	weak profit
101823	24	15863	f	married	2	1	monthly	y	3	1	weak profit
101120	20	15855	m	married	2	2	monthly	y	2	1	weak profit
102006	26	15846	m	single	0	2	monthly	n	2	1	weak profit
102348	31	15841	m	single	1	1	weekly	y	2	1	weak profit
104014	48	15800	m	married	3	3	weekly	y	4	2	bad loss
101134	32	15789	m	married	1	1	weekly	y	1	1	weak profit
101464	33	15785	f	married	2	2	monthly	y	2	1	weak profit
100805	18	15780	m	married	1	2	monthly	y	1	1	weak profit
103534	34	15776	f	divsepwid	2	6	weekly	n	5	3	weak profit
103135	43	15772	m	divsepwid	3	6	weekly	y	5	3	weak profit
102157	21	15772	m	single	1	1	weekly	n	2	1	weak profit
102582	24	15766	f	single	0	2	weekly	y	2	1	weak profit
102481	23	15763	m	single	1	3	monthly	n	2	1	weak profit
102717	24	15755	m	single	1	3	monthly	y	2	1	weak profit
102337	22	15752	m	single	1	3	weekly	y	1	1	weak profit
103816	42	15748	m	married	3	4	weekly	y	5	1	weak profit
103486	47	15747	m	divsepwid	4	5	weekly	y	4	3	bad loss
103499	47	15743	m	divsepwid	2	5	weekly	n	4	3	strong profit
100809	18	15739	m	married	2	0	weekly	y	3	2	weak profit
100846	18	15738	f	married	1	0	monthly	y	1	2	weak profit
103382	46	15737	f	divsepwid	3	6	weekly	n	5	3	weak profit
102195	21	15736	m	single	1	3	weekly	n	2	1	weak profit
101181	20	15733	m	married	1	0	monthly	y	3	1	weak profit
103350	46	15732	m	divsepwid	4	5	weekly	n	5	2	weak profit
101477	22	15701	f	married	1	1	weekly	y	3	1	weak profit
102085	37	15697	f	single	0	1	weekly	y	3	1	weak profit
102332	22	15688	f	single	1	1	monthly	y	3	1	weak profit
101021	19	15647	m	married	1	0	monthly	y	2	1	weak profit
100227	42	15646	f	single	0	0	monthly	y	1	0	strong profit
103626	36	15632	m	divsepwid	3	5	weekly	y	3	2	weak profit
103887	44	15628	m	married	2	4	monthly	y	5	1	bad loss
103559	38	15615	m	divsepwid	4	5	weekly	n	5	2	weak profit
101941	29	15603	f	married	1	2	monthly	y	2	2	weak profit
101752	24	15597	m	married	1	1	weekly	y	2	1	weak profit
102224	21	15595	m	single	0	2	monthly	n	3	1	weak profit
102938	41	15590	f	divsepwid	4	5	weekly	y	3	3	bad loss
101452	22	15571	m	married	2	0	weekly	y	2	2	weak profit
101034	19	15560	f	married	1	2	monthly	y	2	1	weak profit
101277	21	15549	m	married	2	1	monthly	y	3	1	weak profit
102703	24	15541	m	single	0	1	weekly	y	3	1	weak profit
100806	18	15534	m	married	1	2	monthly	y	1	2	weak profit
104049	49	15533	m	married	3	3	weekly	y	5	2	weak profit
101831	24	15496	f	married	2	0	monthly	y	3	1	weak profit
102886	40	15487	f	divsepwid	2	5	weekly	n	4	2	weak profit
101622	23	15466	m	married	2	2	weekly	y	2	2	weak profit
102283	22	15462	f	single	1	3	monthly	n	2	1	weak profit
101299	21	15462	f	married	1	2	weekly	y	3	1	weak profit
102449	23	15460	f	single	1	2	weekly	n	1	1	weak profit
103206	44	15453	m	divsepwid	3	6	weekly	n	4	2	weak profit
101900	25	15451	m	married	2	1	monthly	y	2	1	weak profit
101003	36	15449	m	married	1	1	weekly	y	2	2	weak profit
101336	21	15442	m	married	1	2	monthly	y	3	1	weak profit
101859	25	15441	f	married	1	1	weekly	y	3	1	strong profit
100264	45	15430	f	single	0	0	monthly	y	1	0	strong profit
103789	41	15420	f	married	3	4	weekly	y	5	2	weak profit
103972	46	15419	f	married	2	3	weekly	y	4	1	bad loss
101215	20	15412	m	married	2	0	weekly	y	2	1	weak profit
100804	18	15402	m	married	1	1	monthly	y	2	2	weak profit
103212	44	15394	f	divsepwid	3	6	weekly	y	5	2	bad loss
103617	49	15392	m	divsepwid	2	6	weekly	n	5	2	strong profit
103882	44	15391	m	married	2	3	monthly	y	4	1	bad loss
101616	23	15372	f	married	2	1	monthly	y	2	1	weak profit
103432	47	15370	f	divsepwid	2	6	weekly	n	4	3	weak profit
100874	18	15332	f	married	1	1	weekly	y	3	1	weak profit
101561	22	15328	f	married	2	2	monthly	y	1	1	weak profit
101903	25	15307	m	married	1	2	weekly	y	1	2	weak profit
103046	42	15303	m	divsepwid	2	6	weekly	n	5	2	bad loss
103803	42	15299	m	married	2	3	weekly	y	4	2	bad loss
101055	19	15286	f	married	1	2	weekly	y	1	2	weak profit
101436	22	15279	f	married	2	1	weekly	y	2	1	weak profit
102668	24	15273	m	single	0	3	monthly	y	1	1	weak profit
103949	46	15268	m	married	2	4	monthly	y	4	1	bad loss
102391	22	15203	m	single	1	1	weekly	n	2	1	weak profit
102630	24	15196	f	single	1	1	weekly	y	1	1	bad loss
102133	21	15190	m	single	1	1	weekly	n	2	1	weak profit
100071	30	15185	f	single	0	1	monthly	y	1	0	strong profit
103116	43	15170	f	divsepwid	2	5	weekly	n	4	2	strong profit
101554	22	15155	m	married	1	1	weekly	y	3	1	weak profit
103857	43	15138	m	married	3	3	monthly	y	5	1	bad loss
101085	19	15138	f	married	1	0	weekly	y	2	2	weak profit
101560	22	15132	m	married	2	1	weekly	y	1	2	weak profit
103271	45	15131	m	divsepwid	3	5	weekly	y	3	3	weak profit
102967	30	15130	f	divsepwid	2	6	weekly	y	4	3	bad loss
101278	21	15130	m	married	2	1	weekly	y	1	2	weak profit
103050	42	15117	m	divsepwid	3	6	weekly	n	5	3	strong profit
102152	21	15090	f	single	1	3	weekly	y	3	1	weak profit
101738	24	15087	f	married	1	1	monthly	y	1	1	weak profit
103846	43	15082	f	married	2	4	weekly	y	5	2	bad loss
103131	37	15073	m	divsepwid	2	5	weekly	n	5	2	weak profit
102351	22	15073	f	single	1	3	weekly	n	2	1	weak profit
101118	20	15064	m	married	1	2	monthly	y	2	2	weak profit
103567	48	15056	m	divsepwid	4	6	weekly	n	4	2	strong profit
102590	28	15055	m	single	1	3	monthly	n	3	1	weak profit
102142	21	15052	m	single	0	3	weekly	n	1	1	weak profit
101958	25	15051	m	married	1	0	monthly	y	2	1	weak profit
102172	21	15050	f	single	0	3	monthly	y	2	1	weak profit
102584	24	15045	m	single	1	1	monthly	y	1	1	strong profit
101121	20	15035	m	married	2	2	weekly	y	1	2	weak profit
101602	23	15032	f	married	1	1	monthly	y	2	2	weak profit
101819	24	15018	m	married	1	2	unknown	y	1	2	weak profit
100418	34	59508	m	married	1	1	monthly	y	2	1	strong profit
100657	41	59276	m	married	1	2	monthly	y	1	1	strong profit
100698	42	58785	f	married	0	2	monthly	y	1	0	strong profit
100376	33	58505	f	married	0	2	monthly	y	1	0	strong profit
100796	45	58381	m	married	1	1	monthly	y	1	0	strong profit
100452	35	57689	m	married	1	1	monthly	y	2	1	strong profit
100725	43	57598	f	married	1	1	monthly	y	1	1	strong profit
100766	44	57376	m	married	0	2	monthly	y	2	1	strong profit
100524	37	57004	f	married	1	1	monthly	y	2	0	strong profit
100591	39	56523	m	married	1	1	monthly	y	2	0	strong profit
100326	31	55897	m	married	1	2	monthly	y	2	0	strong profit
100497	36	55777	f	married	1	2	monthly	y	2	0	bad loss
100568	38	55752	m	married	0	2	monthly	y	2	1	strong profit
100347	36	55554	f	married	0	1	monthly	y	1	0	strong profit
100494	36	55421	m	married	0	2	monthly	y	2	0	strong profit
100700	42	55140	m	married	1	2	monthly	y	1	0	strong profit
100563	38	55112	m	married	1	2	monthly	y	2	1	strong profit
100672	41	54777	m	married	1	2	monthly	y	1	1	strong profit
100386	33	54603	f	married	1	2	monthly	y	1	1	strong profit
