FlightID;Carrier;Destination;Distance;Date;FlightNumber;Origin;Weather;DayOfWeek;DayOfMonth;TailNumber
775;DL;LGA;214;1/12/2004;1740;DCA;0;1;12;N242DL
776;DL;LGA;214;1/12/2004;1742;DCA;0;1;12;N222DZ
777;DL;LGA;214;1/12/2004;1744;DCA;0;1;12;N241DL
778;DL;LGA;214;1/12/2004;1746;DCA;0;1;12;N221DL
779;DL;LGA;214;1/12/2004;1748;DCA;0;1;12;N223DZ
780;DL;LGA;214;1/12/2004;1750;DCA;0;1;12;N222DZ
781;DL;LGA;214;1/12/2004;1752;DCA;0;1;12;N241DL
782;DL;LGA;214;1/12/2004;1754;DCA;0;1;12;N221DL
783;DL;LGA;214;1/12/2004;1756;DCA;0;1;12;N223DZ
784;DL;LGA;214;1/12/2004;1758;DCA;0;1;12;N222DZ
785;DL;LGA;214;1/12/2004;1760;DCA;0;1;12;N241DL
786;DL;LGA;214;1/12/2004;1762;DCA;0;1;12;N221DL
787;DL;LGA;214;1/12/2004;1764;DCA;0;1;12;N223DZ
788;DL;LGA;214;1/12/2004;1766;DCA;0;1;12;N222DZ
789;DL;LGA;214;1/12/2004;1768;DCA;0;1;12;N224DA
790;MQ;JFK;213;1/12/2004;4752;DCA;0;1;12;N705MQ
791;MQ;JFK;213;1/12/2004;4760;DCA;0;1;12;N717MQ
792;MQ;JFK;213;1/12/2004;4784;DCA;0;1;12;N704MQ
793;MQ;LGA;214;1/12/2004;4952;DCA;0;1;12;N801MQ
794;MQ;LGA;214;1/12/2004;4954;DCA;0;1;12;N713MQ
795;MQ;LGA;214;1/12/2004;4956;DCA;0;1;12;N705MQ
796;MQ;LGA;214;1/12/2004;4960;DCA;0;1;12;N725MQ
797;MQ;LGA;214;1/12/2004;4964;DCA;0;1;12;N711MQ
798;MQ;LGA;214;1/12/2004;4968;DCA;0;1;12;N704MQ
799;MQ;LGA;214;1/12/2004;4970;DCA;0;1;12;N725MQ
800;MQ;LGA;214;1/12/2004;4972;DCA;0;1;12;N726MQ
801;MQ;LGA;214;1/12/2004;4976;DCA;0;1;12;N739MQ
802;UA;LGA;229;1/12/2004;846;IAD;0;1;12;N562UA
803;US;LGA;214;1/12/2004;1479;DCA;0;1;12;N721UW
804;US;LGA;214;1/12/2004;2160;DCA;0;1;12;N762UW
805;US;LGA;214;1/12/2004;2162;DCA;0;1;12;N722UW
806;US;LGA;214;1/12/2004;2164;DCA;0;1;12;N708UW
807;US;LGA;214;1/12/2004;2166;DCA;0;1;12;N724UW
808;US;LGA;214;1/12/2004;2168;DCA;0;1;12;N762UW
809;US;LGA;214;1/12/2004;2170;DCA;0;1;12;N722UW
810;US;LGA;214;1/12/2004;2172;DCA;0;1;12;N708UW
811;US;LGA;214;1/12/2004;2174;DCA;0;1;12;N724UW
812;US;LGA;214;1/12/2004;2176;DCA;0;1;12;N762UW
813;US;LGA;214;1/12/2004;2178;DCA;0;1;12;N722UW
814;US;LGA;214;1/12/2004;2180;DCA;0;1;12;N708UW
815;US;LGA;214;1/12/2004;2182;DCA;0;1;12;N724UW
816;US;LGA;214;1/12/2004;2184;DCA;0;1;12;N762UW
817;US;LGA;214;1/12/2004;2186;DCA;0;1;12;N722UW
818;US;LGA;214;1/12/2004;2188;DCA;0;1;12;N708UW
819;RU;EWR;169;1/12/2004;2703;BWI;0;1;12;N16976
820;RU;EWR;169;1/12/2004;2403;BWI;0;1;12;N15926
821;RU;EWR;169;1/12/2004;3372;BWI;0;1;12;N12552
822;RU;EWR;169;1/12/2004;2303;BWI;0;1;12;N12540
823;CO;EWR;199;1/12/2004;806;DCA;0;1;12;N32626
824;CO;EWR;199;1/12/2004;808;DCA;0;1;12;N23657
825;CO;EWR;199;1/12/2004;814;DCA;0;1;12;N61304
826;CO;EWR;199;1/12/2004;816;DCA;0;1;12;N15659
827;DH;EWR;213;1/12/2004;7299;IAD;0;1;12;N664BR
828;DH;EWR;213;1/12/2004;7302;IAD;0;1;12;N695BR
829;DH;EWR;213;1/12/2004;7303;IAD;0;1;12;N695BR
830;DH;EWR;213;1/12/2004;7304;IAD;0;1;12;N333UE
831;DH;EWR;213;1/12/2004;7305;IAD;0;1;12;N327UE
832;DH;EWR;213;1/12/2004;7307;IAD;0;1;12;N332UE
833;RU;EWR;199;1/12/2004;2216;DCA;0;1;12;N12540
834;RU;EWR;199;1/12/2004;2582;DCA;0;1;12;N19554
835;RU;EWR;199;1/12/2004;2261;DCA;0;1;12;N16976
836;RU;EWR;213;1/12/2004;2497;IAD;0;1;12;N12567
837;RU;EWR;213;1/12/2004;2385;IAD;0;1;12;N16976
838;RU;EWR;199;1/12/2004;2879;DCA;0;1;12;N16927
839;RU;EWR;213;1/12/2004;2692;IAD;0;1;12;N17507
840;RU;EWR;199;1/12/2004;2761;DCA;0;1;12;N21537
841;RU;EWR;199;1/12/2004;2181;DCA;0;1;12;N16963
842;RU;EWR;213;1/12/2004;2855;IAD;0;1;12;N12996
843;RU;EWR;213;1/12/2004;2156;IAD;0;1;12;N41104
844;OH;JFK;184;1/13/2004;5935;BWI;0;2;13;N967CA
845;DH;JFK;213;1/13/2004;6155;DCA;0;2;13;N426FJ
846;DH;LGA;229;1/13/2004;7208;IAD;0;2;13;N328UE
847;DH;LGA;229;1/13/2004;7215;IAD;0;2;13;N642BR
848;DH;LGA;229;1/13/2004;7684;IAD;0;2;13;N648BR
849;DH;LGA;229;1/13/2004;7790;IAD;0;2;13;N690BR
850;DH;LGA;229;1/13/2004;7792;IAD;0;2;13;N690BR
851;DH;JFK;228;1/13/2004;7800;IAD;0;2;13;N628BR
852;DH;JFK;228;1/13/2004;7806;IAD;0;2;13;N327UE
853;DH;JFK;228;1/13/2004;7808;IAD;0;2;13;N316UE
854;DH;JFK;228;1/13/2004;7810;IAD;0;2;13;N331UE
855;DH;JFK;228;1/13/2004;7812;IAD;0;2;13;N330UE
856;DH;JFK;228;1/13/2004;7814;IAD;0;2;13;N625BR
857;DH;JFK;228;1/13/2004;7816;IAD;0;2;13;N328UE
858;DL;JFK;213;1/13/2004;746;DCA;0;2;13;N904DE
859;DL;LGA;214;1/13/2004;1740;DCA;0;2;13;N223DZ
860;DL;LGA;214;1/13/2004;1742;DCA;0;2;13;N221DL
861;DL;LGA;214;1/13/2004;1744;DCA;0;2;13;N222DZ
862;DL;LGA;214;1/13/2004;1746;DCA;0;2;13;N224DA
863;DL;LGA;214;1/13/2004;1748;DCA;0;2;13;N223DZ
864;DL;LGA;214;1/13/2004;1750;DCA;0;2;13;N221DL
865;DL;LGA;214;1/13/2004;1752;DCA;0;2;13;N222DZ
866;DL;LGA;214;1/13/2004;1754;DCA;0;2;13;N224DA
867;DL;LGA;214;1/13/2004;1756;DCA;0;2;13;N223DZ
868;DL;LGA;214;1/13/2004;1758;DCA;0;2;13;N221DL
869;DL;LGA;214;1/13/2004;1760;DCA;0;2;13;N222DZ
870;DL;LGA;214;1/13/2004;1762;DCA;0;2;13;N224DA
871;DL;LGA;214;1/13/2004;1764;DCA;0;2;13;N223DZ
872;DL;LGA;214;1/13/2004;1766;DCA;0;2;13;N221DL
873;DL;LGA;214;1/13/2004;1768;DCA;0;2;13;N222DZ
874;MQ;JFK;213;1/13/2004;4752;DCA;0;2;13;N709MQ
875;MQ;JFK;213;1/13/2004;4760;DCA;0;2;13;N707MQ
876;MQ;JFK;213;1/13/2004;4784;DCA;0;2;13;N700MQ
877;MQ;LGA;214;1/13/2004;4952;DCA;0;2;13;N715MQ
878;MQ;LGA;214;1/13/2004;4954;DCA;0;2;13;N724MQ
879;MQ;LGA;214;1/13/2004;4956;DCA;0;2;13;N709MQ
880;MQ;LGA;214;1/13/2004;4960;DCA;0;2;13;N715MQ
881;MQ;LGA;214;1/13/2004;4964;DCA;0;2;13;N736MQ
882;MQ;LGA;214;1/13/2004;4966;DCA;0;2;13;N733MQ
883;MQ;LGA;214;1/13/2004;4968;DCA;0;2;13;N704MQ
884;MQ;LGA;214;1/13/2004;4970;DCA;0;2;13;N703MQ
885;MQ;LGA;214;1/13/2004;4972;DCA;0;2;13;N727MQ
886;MQ;LGA;214;1/13/2004;4976;DCA;0;2;13;N846MQ
887;UA;LGA;229;1/13/2004;846;IAD;0;2;13;N514UA
888;US;LGA;214;1/13/2004;1479;DCA;0;2;13;N730UW
889;US;LGA;214;1/13/2004;2160;DCA;0;2;13;N756UW
890;US;LGA;214;1/13/2004;2162;DCA;0;2;13;N741UW
891;US;LGA;214;1/13/2004;2164;DCA;0;2;13;N737UW
892;US;LGA;214;1/13/2004;2166;DCA;0;2;13;N722UW
893;US;LGA;214;1/13/2004;2168;DCA;0;2;13;N756UW
894;US;LGA;214;1/13/2004;2170;DCA;0;2;13;N741UW
895;US;LGA;214;1/13/2004;2172;DCA;0;2;13;N737UW
896;US;LGA;214;1/13/2004;2174;DCA;0;2;13;N722UW
897;US;LGA;214;1/13/2004;2176;DCA;0;2;13;N756UW
898;US;LGA;214;1/13/2004;2178;DCA;0;2;13;N741UW
899;US;LGA;214;1/13/2004;2180;DCA;0;2;13;N748UW
900;US;LGA;214;1/13/2004;2182;DCA;0;2;13;N722UW
901;US;LGA;214;1/13/2004;2184;DCA;0;2;13;N756UW
902;US;LGA;214;1/13/2004;2186;DCA;0;2;13;N741UW
903;US;LGA;214;1/13/2004;2188;DCA;0;2;13;N746UW
904;RU;EWR;169;1/13/2004;2303;BWI;0;2;13;N14542
905;RU;EWR;169;1/13/2004;3372;BWI;0;2;13;N14542
906;RU;EWR;169;1/13/2004;2703;BWI;0;2;13;N12530
907;RU;EWR;169;1/13/2004;2403;BWI;0;2;13;N13990
908;CO;EWR;199;1/13/2004;806;DCA;0;2;13;N16632
909;CO;EWR;199;1/13/2004;814;DCA;0;2;13;N14337
910;CO;EWR;199;1/13/2004;816;DCA;0;2;13;N16632
911;CO;EWR;199;1/13/2004;808;DCA;0;2;13;N16646
912;DH;EWR;213;1/13/2004;7299;IAD;0;2;13;N658BR
913;DH;EWR;213;1/13/2004;7302;IAD;0;2;13;N693BR
914;DH;EWR;213;1/13/2004;7303;IAD;0;2;13;N693BR
915;DH;EWR;213;1/13/2004;7304;IAD;0;2;13;N698BR
916;DH;EWR;213;1/13/2004;7305;IAD;0;2;13;N312UE
917;DH;EWR;213;1/13/2004;7307;IAD;0;2;13;N308UE
918;RU;EWR;213;1/13/2004;2367;IAD;0;2;13;N14974
919;RU;EWR;213;1/13/2004;2855;IAD;0;2;13;N17560
920;RU;EWR;213;1/13/2004;2156;IAD;0;2;13;N16149
921;RU;EWR;213;1/13/2004;2497;IAD;0;2;13;N12922
922;RU;EWR;199;1/13/2004;2216;DCA;0;2;13;N14542
923;RU;EWR;213;1/13/2004;2385;IAD;0;2;13;N15983
924;RU;EWR;199;1/13/2004;2261;DCA;0;2;13;N19554
925;RU;EWR;199;1/13/2004;2761;DCA;0;2;13;N24103
926;RU;EWR;199;1/13/2004;2181;DCA;0;2;13;N14974
927;RU;EWR;199;1/13/2004;2582;DCA;0;2;13;N12552
928;RU;EWR;199;1/13/2004;2879;DCA;0;2;13;N26549
929;OH;JFK;184;1/14/2004;5935;BWI;0;3;14;N796CA
930;DH;JFK;213;1/14/2004;6155;DCA;0;3;14;N415FJ
931;DH;LGA;229;1/14/2004;7208;IAD;0;3;14;N679BR
932;DH;LGA;229;1/14/2004;7215;IAD;0;3;14;N684BR
933;DH;LGA;229;1/14/2004;7684;IAD;0;3;14;N673BR
934;DH;LGA;229;1/14/2004;7790;IAD;0;3;14;N687BR
935;DH;LGA;229;1/14/2004;7792;IAD;0;3;14;N315UE
936;DH;JFK;228;1/14/2004;7800;IAD;0;3;14;N642BR
937;DH;JFK;228;1/14/2004;7806;IAD;0;3;14;N330UE
938;DH;JFK;228;1/14/2004;7808;IAD;0;3;14;N309UE
939;DH;JFK;228;1/14/2004;7810;IAD;0;3;14;N332UE
940;DH;JFK;228;1/14/2004;7812;IAD;0;3;14;N333UE
941;DH;JFK;228;1/14/2004;7814;IAD;0;3;14;N625BR
942;DH;JFK;228;1/14/2004;7816;IAD;0;3;14;N315UE
943;DL;JFK;213;1/14/2004;746;DCA;0;3;14;N987DL
944;DL;LGA;214;1/14/2004;1740;DCA;0;3;14;N223DZ
945;DL;LGA;214;1/14/2004;1742;DCA;0;3;14;N224DA
946;DL;LGA;214;1/14/2004;1744;DCA;0;3;14;N231DN
947;DL;LGA;214;1/14/2004;1746;DCA;0;3;14;N221DL
948;DL;LGA;214;1/14/2004;1748;DCA;0;3;14;N223DZ
949;DL;LGA;214;1/14/2004;1750;DCA;0;3;14;N224DA
950;DL;LGA;214;1/14/2004;1752;DCA;0;3;14;N231DN
951;DL;LGA;214;1/14/2004;1754;DCA;0;3;14;N221DL
952;DL;LGA;214;1/14/2004;1756;DCA;0;3;14;N223DZ
953;DL;LGA;214;1/14/2004;1758;DCA;0;3;14;N224DA
954;DL;LGA;214;1/14/2004;1760;DCA;0;3;14;N231DN
955;DL;LGA;214;1/14/2004;1762;DCA;0;3;14;N221DL
956;DL;LGA;214;1/14/2004;1764;DCA;0;3;14;N223DZ
957;DL;LGA;214;1/14/2004;1766;DCA;0;3;14;N224DA
958;DL;LGA;214;1/14/2004;1768;DCA;0;3;14;N231DN
959;MQ;JFK;213;1/14/2004;4752;DCA;0;3;14;N813MQ
960;MQ;JFK;213;1/14/2004;4760;DCA;0;3;14;N843MQ
961;MQ;JFK;213;1/14/2004;4784;DCA;0;3;14;N728MQ
962;MQ;LGA;214;1/14/2004;4952;DCA;0;3;14;N707MQ
963;MQ;LGA;214;1/14/2004;4954;DCA;0;3;14;N734MQ
964;MQ;LGA;214;1/14/2004;4956;DCA;0;3;14;N721MQ
965;MQ;LGA;214;1/14/2004;4960;DCA;0;3;14;N707MQ
966;MQ;LGA;214;1/14/2004;4964;DCA;0;3;14;N724MQ
967;MQ;LGA;214;1/14/2004;4968;DCA;0;3;14;N728MQ
968;MQ;LGA;214;1/14/2004;4970;DCA;0;3;14;N723MQ
969;MQ;LGA;214;1/14/2004;4972;DCA;0;3;14;N724MQ
970;MQ;LGA;214;1/14/2004;4976;DCA;0;3;14;N726MQ
971;UA;LGA;229;1/14/2004;846;IAD;0;3;14;N533UA
972;US;LGA;214;1/14/2004;1479;DCA;0;3;14;N737UW
973;US;LGA;214;1/14/2004;2160;DCA;0;3;14;N748UW
974;US;LGA;214;1/14/2004;2162;DCA;0;3;14;N756UW
975;US;LGA;214;1/14/2004;2164;DCA;0;3;14;N739UW
976;US;LGA;214;1/14/2004;2166;DCA;0;3;14;N707UW
977;US;LGA;214;1/14/2004;2168;DCA;0;3;14;N748UW
978;US;LGA;214;1/14/2004;2170;DCA;0;3;14;N756UW
979;US;LGA;214;1/14/2004;2172;DCA;0;3;14;N739UW
980;US;LGA;214;1/14/2004;2174;DCA;0;3;14;N707UW
981;US;LGA;214;1/14/2004;2176;DCA;0;3;14;N748UW
982;US;LGA;214;1/14/2004;2178;DCA;0;3;14;N756UW
983;US;LGA;214;1/14/2004;2180;DCA;0;3;14;N739UW
984;US;LGA;214;1/14/2004;2182;DCA;0;3;14;N707UW
985;US;LGA;214;1/14/2004;2184;DCA;0;3;14;N748UW
986;US;LGA;214;1/14/2004;2186;DCA;0;3;14;N756UW
987;US;LGA;214;1/14/2004;2188;DCA;0;3;14;N739UW
988;RU;EWR;169;1/14/2004;2703;BWI;0;3;14;N14542
989;RU;EWR;169;1/14/2004;2403;BWI;0;3;14;N14570
990;RU;EWR;169;1/14/2004;3372;BWI;0;3;14;N14974
991;RU;EWR;169;1/14/2004;2303;BWI;0;3;14;N12921
992;CO;EWR;199;1/14/2004;808;DCA;0;3;14;N11612
993;CO;EWR;199;1/14/2004;816;DCA;0;3;14;N14667
994;CO;EWR;199;1/14/2004;806;DCA;0;3;14;N14667
995;CO;EWR;199;1/14/2004;814;DCA;0;3;14;N39343
996;DH;EWR;213;1/14/2004;7299;IAD;0;3;14;N658BR
997;DH;EWR;213;1/14/2004;7302;IAD;0;3;14;N693BR
998;DH;EWR;213;1/14/2004;7303;IAD;0;3;14;N693BR
999;DH;EWR;213;1/14/2004;7304;IAD;0;3;14;N629BR
1000;DH;EWR;213;1/14/2004;7305;IAD;0;3;14;N301UE
1001;DH;EWR;213;1/14/2004;7307;IAD;0;3;14;N324UE
1002;RU;EWR;213;1/14/2004;2855;IAD;0;3;14;N13949
1003;RU;EWR;213;1/14/2004;2497;IAD;0;3;14;N15555
1004;RU;EWR;199;1/14/2004;2582;DCA;0;3;14;N13995
1005;RU;EWR;199;1/14/2004;2216;DCA;0;3;14;N12921
1006;RU;EWR;199;1/14/2004;2761;DCA;0;3;14;N14148
1007;RU;EWR;213;1/14/2004;2156;IAD;0;3;14;N34111
1008;RU;EWR;199;1/14/2004;2181;DCA;0;3;14;N17560
1009;RU;EWR;213;1/14/2004;2385;IAD;0;3;14;N34111
1010;RU;EWR;213;1/14/2004;2367;IAD;0;3;14;N17560
1011;RU;EWR;199;1/14/2004;2261;DCA;0;3;14;N13964
1012;RU;EWR;199;1/14/2004;2879;DCA;0;3;14;N16911
1013;OH;JFK;184;1/15/2004;5935;BWI;0;4;15;N812CA
1014;DH;JFK;213;1/15/2004;6155;DCA;0;4;15;N419FJ
1015;DH;LGA;229;1/15/2004;7208;IAD;0;4;15;N683BR
1016;DH;LGA;229;1/15/2004;7211;IAD;0;4;15;N671BR
1017;DH;LGA;229;1/15/2004;7684;IAD;0;4;15;N686BR
1018;DH;JFK;228;1/15/2004;7800;IAD;0;4;15;N673BR
1019;DH;JFK;228;1/15/2004;7806;IAD;0;4;15;N333UE
1020;DH;JFK;228;1/15/2004;7808;IAD;0;4;15;N311UE
1021;DH;JFK;228;1/15/2004;7810;IAD;0;4;15;N313UE
1022;DH;JFK;228;1/15/2004;7812;IAD;0;4;15;N316UE
1023;DH;JFK;228;1/15/2004;7814;IAD;0;4;15;N680BR
1024;DH;JFK;228;1/15/2004;7816;IAD;0;4;15;N328UE
1025;DL;JFK;213;1/15/2004;746;DCA;0;4;15;N963DL
1026;DL;LGA;214;1/15/2004;1740;DCA;0;4;15;N223DZ
1027;DL;LGA;214;1/15/2004;1742;DCA;0;4;15;N221DL
1028;DL;LGA;214;1/15/2004;1746;DCA;0;4;15;N224DA
1029;DL;LGA;214;1/15/2004;1750;DCA;0;4;15;N221DL
1030;DL;LGA;214;1/15/2004;1754;DCA;0;4;15;N224DA
1031;DL;LGA;214;1/15/2004;1756;DCA;0;4;15;N231DN
1032;DL;LGA;214;1/15/2004;1758;DCA;0;4;15;N221DL
1033;DL;LGA;214;1/15/2004;1760;DCA;0;4;15;N225DL
1034;DL;LGA;214;1/15/2004;1762;DCA;0;4;15;N224DA
1035;DL;LGA;214;1/15/2004;1764;DCA;0;4;15;N241DL
1036;DL;LGA;214;1/15/2004;1766;DCA;0;4;15;N221DL
1037;DL;LGA;214;1/15/2004;1768;DCA;0;4;15;N225DL
1038;MQ;JFK;213;1/15/2004;4752;DCA;0;4;15;N727MQ
1039;MQ;JFK;213;1/15/2004;4760;DCA;0;4;15;N728MQ
1040;MQ;JFK;213;1/15/2004;4784;DCA;0;4;15;N738MQ
1041;MQ;LGA;214;1/15/2004;4954;DCA;0;4;15;N738MQ
1042;MQ;LGA;214;1/15/2004;4960;DCA;0;4;15;N739MQ
1043;MQ;LGA;214;1/15/2004;4964;DCA;0;4;15;N703MQ
1044;MQ;LGA;214;1/15/2004;4966;DCA;0;4;15;N715MQ
1045;MQ;LGA;214;1/15/2004;4968;DCA;0;4;15;N738MQ
1046;MQ;LGA;214;1/15/2004;4970;DCA;0;4;15;N838MQ
1047;MQ;LGA;214;1/15/2004;4972;DCA;0;4;15;N726MQ
1048;MQ;LGA;214;1/15/2004;4976;DCA;0;4;15;N721MQ
1049;UA;LGA;229;1/15/2004;846;IAD;0;4;15;N555UA
1050;US;LGA;214;1/15/2004;1479;DCA;0;4;15;N767UW
1051;US;LGA;214;1/15/2004;2162;DCA;0;4;15;N748UW
1052;US;LGA;214;1/15/2004;2164;DCA;0;4;15;N757UW
1053;US;LGA;214;1/15/2004;2168;DCA;0;4;15;N700UW
1054;US;LGA;214;1/15/2004;2170;DCA;0;4;15;N748UW
1055;US;LGA;214;1/15/2004;2174;DCA;0;4;15;N715UW
1056;US;LGA;214;1/15/2004;2176;DCA;0;4;15;N700UW
1057;US;LGA;214;1/15/2004;2178;DCA;0;4;15;N748UW
1058;US;LGA;214;1/15/2004;2180;DCA;0;4;15;N757UW
1059;US;LGA;214;1/15/2004;2182;DCA;0;4;15;N715UW
1060;US;LGA;214;1/15/2004;2184;DCA;0;4;15;N700UW
1061;US;LGA;214;1/15/2004;2188;DCA;0;4;15;N757UW
1062;RU;EWR;169;1/15/2004;2403;BWI;0;4;15;N12934
1063;RU;EWR;169;1/15/2004;2303;BWI;0;4;15;N11551
1064;RU;EWR;169;1/15/2004;3372;BWI;0;4;15;N17560
1065;CO;EWR;199;1/15/2004;806;DCA;0;4;15;N23657
1066;CO;EWR;199;1/15/2004;816;DCA;0;4;15;N11641
1067;CO;EWR;199;1/15/2004;808;DCA;0;4;15;N17614
1068;DH;EWR;213;1/15/2004;7299;IAD;0;4;15;N675BR
1069;DH;EWR;213;1/15/2004;7303;IAD;0;4;15;N677BR
1070;DH;EWR;213;1/15/2004;7304;IAD;0;4;15;N709BR
1071;DH;EWR;213;1/15/2004;7305;IAD;0;4;15;N332UE
1072;RU;EWR;199;1/15/2004;2761;DCA;0;4;15;N16951
1073;RU;EWR;213;1/15/2004;2385;IAD;0;4;15;N11150
1074;RU;EWR;213;1/15/2004;2855;IAD;0;4;15;N23139
1075;RU;EWR;213;1/15/2004;2692;IAD;0;4;15;N27512
1076;RU;EWR;199;1/15/2004;2181;DCA;0;4;15;N15973
1077;RU;EWR;199;1/15/2004;2261;DCA;0;4;15;N14942
1078;RU;EWR;213;1/15/2004;2156;IAD;0;4;15;N11127
1079;RU;EWR;199;1/15/2004;2879;DCA;0;4;15;N13994
1080;RU;EWR;199;1/15/2004;2582;DCA;0;4;15;N15555
1081;RU;EWR;199;1/15/2004;2216;DCA;0;4;15;N11551
1082;OH;JFK;184;1/16/2004;5935;BWI;0;5;16;N924CA
1083;DH;JFK;213;1/16/2004;6155;DCA;0;5;16;N423FJ
1084;DH;LGA;229;1/16/2004;7211;IAD;0;5;16;N636BR
1085;DH;LGA;229;1/16/2004;7215;IAD;0;5;16;N636BR
1086;DH;LGA;229;1/16/2004;7684;IAD;0;5;16;N694BR
1087;DH;LGA;229;1/16/2004;7790;IAD;0;5;16;N659BR
1088;DH;JFK;228;1/16/2004;7800;IAD;0;5;16;N684BR
1089;DH;JFK;228;1/16/2004;7806;IAD;0;5;16;N662BR
1090;DH;JFK;228;1/16/2004;7808;IAD;0;5;16;N307UE
1091;DH;JFK;228;1/16/2004;7810;IAD;0;5;16;N311UE
1092;DH;JFK;228;1/16/2004;7812;IAD;0;5;16;N312UE
1093;DH;JFK;228;1/16/2004;7814;IAD;0;5;16;N624BR
1094;DH;JFK;228;1/16/2004;7816;IAD;0;5;16;N308UE
1095;DL;JFK;213;1/16/2004;746;DCA;0;5;16;N902DE
1096;DL;LGA;214;1/16/2004;1740;DCA;0;5;16;N241DL
1097;DL;LGA;214;1/16/2004;1742;DCA;0;5;16;N224DA
1098;DL;LGA;214;1/16/2004;1744;DCA;0;5;16;N225DL
1099;DL;LGA;214;1/16/2004;1746;DCA;0;5;16;N221DL
1100;DL;LGA;214;1/16/2004;1748;DCA;0;5;16;N232DZ
1101;DL;LGA;214;1/16/2004;1750;DCA;0;5;16;N224DA
1102;DL;LGA;214;1/16/2004;1752;DCA;0;5;16;N225DL
1103;DL;LGA;214;1/16/2004;1754;DCA;0;5;16;N221DL
1104;DL;LGA;214;1/16/2004;1756;DCA;0;5;16;N232DZ
1105;DL;LGA;214;1/16/2004;1758;DCA;0;5;16;N224DA
1106;DL;LGA;214;1/16/2004;1760;DCA;0;5;16;N225DL
1107;DL;LGA;214;1/16/2004;1762;DCA;0;5;16;N221DL
1108;DL;LGA;214;1/16/2004;1764;DCA;0;5;16;N232DZ
1109;DL;LGA;214;1/16/2004;1766;DCA;0;5;16;N224DA
1110;DL;LGA;214;1/16/2004;1768;DCA;0;5;16;N225DL
1111;MQ;JFK;213;1/16/2004;4752;DCA;0;5;16;N720MQ
1112;MQ;JFK;213;1/16/2004;4760;DCA;0;5;16;N710MQ
1113;MQ;JFK;213;1/16/2004;4784;DCA;0;5;16;N721MQ
1114;MQ;LGA;214;1/16/2004;4954;DCA;0;5;16;N805MQ
1115;MQ;LGA;214;1/16/2004;4956;DCA;0;5;16;N707MQ
1116;MQ;LGA;214;1/16/2004;4960;DCA;0;5;16;N737MQ
1117;MQ;LGA;214;1/16/2004;4964;DCA;0;5;16;N732MQ
1118;MQ;LGA;214;1/16/2004;4966;DCA;0;5;16;N736MQ
1119;MQ;LGA;214;1/16/2004;4970;DCA;0;5;16;N704MQ
1120;MQ;LGA;214;1/16/2004;4972;DCA;0;5;16;N727MQ
1121;MQ;LGA;214;1/16/2004;4976;DCA;0;5;16;N737MQ
1122;UA;LGA;229;1/16/2004;846;IAD;0;5;16;N513UA
1123;US;LGA;214;1/16/2004;1479;DCA;0;5;16;N724UW
1124;US;LGA;214;1/16/2004;2160;DCA;0;5;16;N723UW
1125;US;LGA;214;1/16/2004;2162;DCA;0;5;16;N745UW
1126;US;LGA;214;1/16/2004;2164;DCA;0;5;16;N748UW
1127;US;LGA;214;1/16/2004;2166;DCA;0;5;16;N716UW
1128;US;LGA;214;1/16/2004;2168;DCA;0;5;16;N723UW
1129;US;LGA;214;1/16/2004;2170;DCA;0;5;16;N745UW
1130;US;LGA;214;1/16/2004;2172;DCA;0;5;16;N748UW
1131;US;LGA;214;1/16/2004;2174;DCA;0;5;16;N716UW
1132;US;LGA;214;1/16/2004;2176;DCA;0;5;16;N723UW
1133;US;LGA;214;1/16/2004;2178;DCA;0;5;16;N745UW
1134;US;LGA;214;1/16/2004;2180;DCA;0;5;16;N748UW
1135;US;LGA;214;1/16/2004;2182;DCA;0;5;16;N716UW
1136;US;LGA;214;1/16/2004;2184;DCA;0;5;16;N723UW
1137;US;LGA;214;1/16/2004;2186;DCA;0;5;16;N745UW
1138;US;LGA;214;1/16/2004;2188;DCA;0;5;16;N748UW
1139;RU;EWR;169;1/16/2004;3372;BWI;0;5;16;N15973
1140;RU;EWR;169;1/16/2004;2303;BWI;0;5;16;N13913
1141;RU;EWR;169;1/16/2004;2403;BWI;0;5;16;N13914
1142;RU;EWR;169;1/16/2004;2703;BWI;0;5;16;N13553
1143;CO;EWR;199;1/16/2004;808;DCA;0;5;16;N14645
1144;CO;EWR;199;1/16/2004;814;DCA;0;5;16;N12319
1145;CO;EWR;199;1/16/2004;806;DCA;0;5;16;N16648
1146;DH;EWR;213;1/16/2004;7299;IAD;0;5;16;N694BR
1147;DH;EWR;213;1/16/2004;7302;IAD;0;5;16;N625BR
1148;DH;EWR;213;1/16/2004;7303;IAD;0;5;16;N625BR
1149;DH;EWR;213;1/16/2004;7304;IAD;0;5;16;N695BR
1150;DH;EWR;213;1/16/2004;7305;IAD;0;5;16;N312UE
1151;RU;EWR;213;1/16/2004;2156;IAD;0;5;16;N26141
1152;RU;EWR;199;1/16/2004;2761;DCA;0;5;16;N13997
1153;RU;EWR;199;1/16/2004;2261;DCA;0;5;16;N14950
1154;RU;EWR;199;1/16/2004;2216;DCA;0;5;16;N13997
1155;RU;EWR;199;1/16/2004;2181;DCA;0;5;16;N16951
1156;RU;EWR;213;1/16/2004;2692;IAD;0;5;16;N16511
1157;RU;EWR;199;1/16/2004;2582;DCA;0;5;16;N15572
1158;RU;EWR;213;1/16/2004;2385;IAD;0;5;16;N16510
